香港官方楼价指数连跌两个月，8月跌幅或扩大,Inference
信德集团升近11%，创1个月新高,Supplement
畅游第四季度营收1.18亿美元，同比下滑18%,Supplement
蒙牛乳业收购澳洲奶粉公司，现价跌近3%,Contrast
碧桂园服务升近3%，创上市新高,Supplement
香港地产价格及租金或下行5-15%，首选长实集团,Inference
国际油价回吐，中海油及中石油齐走低约2%,Phenomenon-Instance
神州优车减持神州租车10万股，最新持股21.26%,Parataxis
港银首季业绩表现符合预期，首选中银香港,Other
百宏实业3月29日回购3万股，耗资35万港币,Causality
澳博控股升逾8%，创逾两个半月新高,Supplement
中信股份跌逾3%，本月以来累跌近16%,Degree
阅文澄清“收走著作权”等六项传言，强调巩固付费,Parataxis
南旋控股升近23%，创1个月新高,Supplement
好未来第三季度营收4.33亿美元，同比增长66.3%,Supplement
恒指跌2.16%，创2周新低,Supplement
大和上调汽车股至正面评级，北汽飙逾3%,Causality
剑虹集团跌近16%，创上市新低,Supplement
恒指转跌0.26%，此前一度涨1.2%,Contrast
爱康医疗逾近17%，兼创上市新高 ,Supplement
港股恒指低开0.07%，三桶油集体走低,Phenomenon-Instance
蓝光嘉宝两个月前通过聆讯，但推迟招股,Contrast
领展目标价降至60.9港元，给予跑输大市评级,Causality
地产营收增速放缓，净利持续下滑,Other
国泰航空急涨逾7%，港铁上升6%,Other
吉利汽车连跌3日，现跌逾5%,Degree
沛嘉医疗超购380倍冻资近900亿，有望问鼎今年冻资王,Inference
海通证券现上升，暂冠国指股,Parataxis
IMAX中国上升10%，主动买盘78%,Parataxis
融信中国5月20日回购345万股，耗资2561万港币,Causality
网易首日融资超180亿，超购27.4倍,Parataxis
敏华连升三日，累升逾3%,Degree
特步国际累跌10.2%，现反弹近4%,Contrast
SOHO中国私有化被曝暂停，金星曾讽刺潘石屹哈佛捐款,Parataxis
五菱再助攻，股价暴涨,Parataxis
蔚来汽车第一季度总营收为16.3亿元，环比下降超一半,Supplement
巨星医疗控股5月7日回购8万股，耗资11万港币,Causality
神威药业目标价降至6.9港元，予与大市同步评级,Parataxis
开拓药业首日挂牌涨幅扩大至8%，联想、格力为重要股东,Parataxis
拼多多2018年成交总额达686亿美元，同比增长234%,Supplement
洛阳钼业跌逾3%，第三季少赚57%,Parataxis
国泰君安国际5月7日回购70万股，耗资69万港币,Causality
领展目标价下调至91港元，维持跑赢大市评级,Parataxis
中国之信昨急跌，超25%,Degree
韵达斥资超6亿入股德邦，持6.5%股权,Parataxis
堡狮龙升近65%，创52周新高,Supplement
汇控飙升2%，收复58元关口,Supplement
海通证券升逾5%，报6.16港元,Supplement
小米拟120亿港元于公开市场回购股份，股价大涨近7%,Supplement
新秀丽飙升6%，破10天及50天线,Supplement
香港零售股上扬，六福集团上涨半成,Phenomenon-Instance
内地猪价续回落，中粮肉食跌逾4%,Phenomenon-Instance
美东汽车升逾1%，创上市新高,Parataxis
优信第三季度营收4.61亿元，同比增长33%,Supplement
星展维持大昌集团持有评级，目标价为5.19港元,Parataxis
中国5月财新制造业PMI报50.7，港股消费股集体走高,Other
中金上调目标价，超20%,Degree
百利大6月1日回购29万股，耗资4万港币,Causality
中集安瑞科扬近10%，中期多赚24%,Parataxis
趣头条开盘后大涨，今年涨幅为140%,Degree
祥生香港IPO收入年复合增长137.6%，2019年ROE超50%,Parataxis
瑞声科技上涨，涨幅达8%,Degree
万景控股跌近16%，创上市新低,Parataxis
天福5月27日回购1万股，耗资5万港币,Causality
中国恒大5月7日回购202万股，耗资2918万港币,Causality
中国电信上半年净利润为139.09亿元，同比上升2.5%,Supplement
假奶粉涉事厂家1年收入超千万，实控人曾任澳优副总裁,Parataxis
港交所跌近3%，李小加明年底不寻求续任行政总裁,Causality
美团点评扬逾2%，大摩料其业务次季复苏维持增持评级,Inference
长和跌近2%，暂为表现最差蓝筹,Parataxis
通达集团逆市涨近3%，拟分拆家品业务于深创板上市,Inference
旷视科技近期提上市申请文件，融资额可高达10亿美元,Parataxis
地产及收租股随市走高，九置升近2%,Phenomenon-Instance
东航重申跑赢大市评级，下调目标价至4.4港元,Parataxis
瑞信上调金风科技目标价至9港元，升至跑赢大市评级,Parataxis
巴克莱授予拼多多“增持”评级，预计其将2020年盈利,Inference
老恒和酿造现跌10.43%，跌穿20天及100天线,Supplement
比亚迪昨跌近7%，创一年新低,Supplement
微创医疗逆市升逾2%，附属获执董等注资5.8亿人民币,Causality
开拓药业急跌逾9%，跌穿上市价,Degree
长盈集团今日暂跌25%，主席刘志弋沽19%股权,Causality
银河娱乐给予买入评级，目标价为60.9港元,Parataxis
同程艺龙三季度实现净利润4.19亿元，同比增长33.2%,Supplement
中国智能健康5月25日回购10万股，耗资0.28万港币,Causality
金沙中国次季收益增2成，惟今早捱沽跌逾1%,Contrast
香港电讯涨逾5%，据悉将考虑出售旗下电讯盈科环球业务,Inference
香港银行股走高，汇控升近2%,Phenomenon-Instance
民银资本5月27日回购30万股，耗资4万港币,Causality
友邦保险目标价降至87港元，重申买入评级,Parataxis
国泰君安国际看好中国科培后续发展，建议逢低吸纳,Parataxis
HMVOD视频拟并股加供股，公司股价暴跌30%,Inference
康希诺生物-B急升8%，现跌逾10%,Contrast
李小加明年卸任，任内推动阿里小米美团港股上市,Parataxis
中手游升逾10%，主动买盘76%,Parataxis
中国飞鹤跌逾11%，主动卖盘56%,Parataxis
腾讯游戏实现收入人民币285.13亿元，同比下跌1%,Supplement
阳光100难挡股价下挫，转型摇摆催生流动性风险,Parataxis
中生制药再弹，连续多日创1年高,Parataxis
航空股随市向下，南航跌逾3%,Phenomenon-Instance
耐世特昨日创逾两年半新低，现反弹4%,Contrast
兖州煤业5月6日回购310万股，耗资1805万港币,Causality
中国科培升逾4%，创上市新高,Supplement
鲁大师大涨，涨幅超3倍,Degree
风电巨头狂涨逾50%，原来是大股东有这项大动作,Causality
半导体股逆市造好，华虹半导体弹近5%,Phenomenon-Instance
鸿宝资源跌近24%，遭追债接清盘呈请,Causality
首长宝佳5月5日回购30万股，耗资6万港币,Causality
保发集团升近58%，创1个月新高,Supplement
港股恒指走势反复，涨0.54%,Parataxis
罗马集团升逾20%，创1个月新高,Supplement
小米集团跌3.48%，曾遭野村下调2019-2020年销量预测,Causality
中国智能健康5月26日回购5万股，耗资0.145万港币,Causality
美联储降息在即，中国股市前景可期,Inference
美团逆市大涨近4%，将于今日盘后公布季度业绩,Inference
中国太平追落后，现升近2%,Contrast
物管股现沽压，碧桂园服务跌逾3%,Phenomenon-Instance
郭台铭宣布不参与台湾地区领导人选举，富智康低开22%,Causality
网易6月初或启动招股，看丁磊20年来首封致股东信,Inference
中铝国际跌近3%，创上市新低,Supplement
香港本地零售全面下跌，莎莎国际下跌5%,Phenomenon-Instance
雄岸科技两连升后今下跌9%，合营医疗机械业务,Parataxis
高银金融飙近4%，逾70亿元出售启德地皮,Parataxis
阳光油砂升近38%，创1个月新高,Supplement
中金预测腾讯一季度业绩超预期，花旗、瑞信大幅看衰,Inference
北向资金净流入19.28亿元，沪股通净流入37.35亿,Phenomenon-Instance
宇华教育大跌逾9%，国信昨日给予22%涨幅,Contrast
碧桂园回购1800万股，公司股价大涨4.2%,Causality
王卫疑似为实控人，个人财富超千亿元,Parataxis
内房股受捧，佳兆业涨近4%,Phenomenon-Instance
中国抗体升逾20%，创1个月新高,Supplement
物美集团回应IPO传闻，不排除寻求资本支持,Other
香港金融股下跌，港股跌幅收窄至130点,Other
中手游微跌近1%，创上市新低,Parataxis
黄金期货周三收高0.3%，收复1500美元关口,Supplement
水泥股急涨，西部水泥扬近8%,Phenomenon-Instance
澳门励骏5月8日回购64万股，耗资59万港币,Causality
港股恒指涨0.66%，黄金股走低,Phenomenon-Instance
花旗维持中国人寿目标价27.5港元，给予买入评级,Parataxis
香港金融股跌幅居前，友邦保险跌逾4%,Phenomenon-Instance
复星国际跌逾5%，暂连跌2日,Parataxis
通达集团涨近2%，暂连升六日,Parataxis
中国太平升近2%，收市后获纳入国指,Causality
安踏体育升逾5%，创1个月新高,Supplement
民银资本5月21日回购30万股，耗资4万港币,Causality
香港建设斥资1.85亿港元购新鸿基股份，占股权0.06%,Supplement
中海油急升，升幅扩大至4%,Degree
内银股受压，工商银行下跌1%,Phenomenon-Instance
鞍钢股份降至中性评级，下调目标价至3港元,Parataxis
遭多位公司高管减持，吉利汽车跌5.38%,Causality
港股暴跌1336点，友邦贡献200点,Phenomenon-Instance
巨星医疗控股6月2日回购29万股，耗资34万港币,Causality
金鹰商贸集团5月20日回购43万股，耗资325万港币,Causality
大摩上调港交所目标至310港元，受惠ADR赴港上市,Parataxis
天福5月8日回购1万股，耗资8万港币,Causality
北汽接盘，神州租车涨幅扩大至20%,Causality
美团点评低开后反弹3%，今日将派季绩,Inference
港交所升逾2%，成交约202万股,Parataxis
呷哺呷哺工商变更，新增销售化妆品,Parataxis
华检医疗扬近7%，暂连升两日,Parataxis
内房股集体上扬，恒大涨5%,Phenomenon-Instance
国泰君安国际5月28日回购70万股，耗资65万港币,Causality
餐饮股集体爆发，九毛九5日暴涨26%,Phenomenon-Instance
特步国际五连跌，累跌10.2%,Degree
金蝶国际中期少赚35.4%，惟胜于预期,Contrast
荟萃国际昨飙五成，现跌近17%,Contrast
港股恒指高开0.89%，重返二万四,Supplement
创科实业升近3%，主动买盘66%,Parataxis
福莱特玻璃升逾9%，创1个月新高,Supplement
赣锋锂业逆市上飙，破50天线,Parataxis
香港银行股急跌，恒生银行跌近4%,Phenomenon-Instance
福晟国际暴跌，今日大幅反弹39%,Contrast
汽车之家第四季度净利润达10.76亿元，同比增长38.70%,Supplement
港铁公司跌逾1%，暂三连跌,Parataxis
药明康德急涨近10%，惟首三季少赚8%,Contrast
部分零售股上扬，莎莎国际上升3%,Phenomenon-Instance
港交所ADR收跌，报236.56元,Parataxis
苍南仪表拟H股全流通，公司股价今年以来暴涨212%,Inference
微博月活跃用户达4.65亿，同比净增5400万,Supplement
港股午后升幅扩大，上涨332点,Degree
美全职工作女性收入超过以前，但仍只有男性80%,Contrast
天福5月28日回购0.5万股，耗资2万港币,Causality
三桶油见反弹，国际油价亚洲时段回升,Causality
威高股份逆市上涨4%，破顶,Supplement
中国生物制药首季多赚0.6%，建议派发季度股息2港仙,Parataxis
军工板块持续拉升，中船科技大涨5%,Phenomenon-Instance
京东回港上市通过聆讯，旗下达达赴美IPO,Parataxis
安踏体育涨2.42%，创新高,Supplement
中国联通上半年净利润为68.8亿元，同比增长16.32%,Supplement
颐海国际升逾3%，创上市新高,Supplement
中国智能健康5月11日回购80万股，耗资2万港币,Causality
中生制药跌近3%，主动卖盘68%,Parataxis
首长宝佳5月7日回购20万股，耗资4万港币,Causality
克莉丝汀升近92%，创52周新高,Supplement
万洲国际升逾3%，报6.57港元,Supplement
中移动涨近2%，料下半年收入将转正,Inference
北向资金共计流入28.18亿元，贵州茅台净买入4.43亿元,Phenomenon-Instance
巨星医疗控股5月5日回购43万股，耗资52万港币,Causality
港股恒指涨幅扩大至2.06%，华为概念股集体大涨,Phenomenon-Instance
吉利汽车抽高近4%，惟按月增1%,Contrast
方大炭素前三季度实现净利19.33亿，同比下降57.27%,Supplement
恒指午后升幅收窄至69点，报26592点,Supplement
李嘉诚基金会斥逾1亿元，增持长实及长和,Parataxis
信德集团随市升近4%，突破10天线及50天线,Supplement
阅文集团弹逾3%，涉资806万港元,Supplement
阳光100频回购，难挡股价下挫,Contrast
国美零售升近11%，创52周新高,Supplement
传京东5月25日来港作第二上市，或募资34亿美元,Inference
医药股不断走高，微创医疗涨幅扩大至11%,Phenomenon-Instance
长建跌逾2%，创4年新低,Supplement
信德集团扬逾6%，中期纯利升10倍,Parataxis
东亚银行开升逾7%，据报磋商出售内港银行业务,Inference
晨讯科技5月4日回购215万股，耗资54万港币,Causality
石药集团跌近6%，报16港元,Supplement
A股急挫，中国银河现跌4%,Phenomenon-Instance
万洲国际升逾1%，主动买盘75%,Parataxis
新药上市申请获受理，康方生物涨近4%,Causality
海底捞股东以每股33.2港元配售0.89%股份，套现15.6亿,Causality
燃气股跌幅扩大，中燃走低3%,Phenomenon-Instance
港股暴跌1336点，腾讯市值蒸发2000亿,Phenomenon-Instance
康宁杰瑞制药升逾15%，创上市新高,Supplement
手游股急涨，友谊时光扬逾10%,Phenomenon-Instance
北向资金已连续9日净流入，东山精密获净买入3.73亿元,Phenomenon-Instance
网易挂牌翌日跌近3%，仍高招股价逾3%,Contrast
阅文集团上半年净利润为3.90亿元，同比下降19.3%,Supplement
南方能源遭热炒，再升6.21%,Causality
中国石化上升3%，获瑞信升至跑赢大市,Causality
物管股全线上扬，彩生活升近2%,Phenomenon-Instance
药明生物低开近3%，遭大股东配售6000万股,Causality
中国华融现扬近4%，暂领涨国指股,Parataxis
餐饮股续强势，九毛九飙升7%,Phenomenon-Instance
开拓药业下跌13%，创新低,Supplement
金鹰商贸集团5月6日回购1万股，耗资7万港币,Causality
地摊经济火爆获资金青睐，五菱股价暴涨126%,Causality
中国金融投资管理6月2日回购70万股，耗资10万港币,Causality
恒指涨幅扩大至1%，餐饮股、手机设备股走高,Phenomenon-Instance
澳洲成峰高教5月7日回购19万股，耗资5万港币,Causality
利郎现跌近4%，惟上半年盈利升14%,Contrast
沪指探底回升，食品饮料板块涨幅居前,Phenomenon-Instance
申洲国际失守主要平均线，暂为最差蓝筹及国指股,Parataxis
罗马集团升近13%，创1个月新高,Supplement
春立医疗上涨8%，创上市新高,Supplement
红星美凯龙拟增发募资最多40亿，一季度净利降七成,Inference
平安好医生暂六连涨，累升超过26%,Degree
腾讯音乐娱乐开盘后大跌，跌幅达9.32%,Degree
英语流利说第一季度净营收2.533亿元，同比增长161.7%,Supplement
美银美林上调小米集团目标价至15港元，予买入评级,Parataxis
香港电讯急升近5%，市传出售PCCWGlobal,Parataxis
工业大麻板块再度走强，顺灏股份等多股涨停,Phenomenon-Instance
瑞信重申小米跑赢大市评级，上调目标价至15.3港元,Parataxis
通达集团涨近4%，五日累升近两成,Degree
汇丰维持新秀丽买入评级，下调目标价至11港元,Parataxis
小摩维持百威亚太增持评级，降目标价至29港元,Parataxis
燃气股逆市造好，华润燃气上扬4%,Phenomenon-Instance
中信建投月度夺冠，净利差点超中信,Parataxis
中国教育股随市普涨，东方教育上升3%,Phenomenon-Instance
华为呼吁全体员工坚定信心，中芯国际涨4%,Causality
正通汽车急挫13%，上半年少赚34%,Parataxis
华领医药升逾23%，创1个月新高,Supplement
中芯国际涨3%，盘中一度突破18港元,Parataxis
中海油服逆市跌近4%，遭瑞银降目标价逾12%,Causality
东阳光药5月5日回购47万股，耗资1369万港币,Causality
吉利汽车涨2.82%，领涨蓝筹,Parataxis
港股午后继续窄幅上落，现报25665点,Parataxis
国泰君安国际5月6日回购50万股，耗资50万港币,Causality
苹果概念股涨幅扩大，瑞声科技涨6.65%,Phenomenon-Instance
民生银行发行第一期小微金融债，规模为400亿元,Supplement
国泰航空续跌逾3%，兼5连跌,Parataxis
瑞声科技升近3%，报41.15港元,Supplement
美联储7月降息概率上升，金银铜一飞冲天,Causality
A股展开报复式反弹，中国银河及中信建投各涨逾4%,Phenomenon-Instance
环球战略跌逾3%，料中期亏损扩大至最少2500万元,Inference
泡泡玛特即将赴港上市，融资近10亿,Inference
恒指涨0.48%，中国人寿涨4%,Phenomenon-Instance
港股恒指翻红，内银股集体拉升,Phenomenon-Instance
万达商管1季度净利为27.5亿，拟新开50家广场轻资产占7成,Inference
港股恒指跌0.36%，蒙牛大跌6%,Phenomenon-Instance
迈博药业升近72%，创上市新高,Supplement
钱唐控股股价暴跌80%，创三年来新低,Supplement
港交所涨近1%，获港府增持至逾6%,Causality
歌礼制药跌近8%，失守20天线,Supplement
中成药概念股拉升，众生药业涨逾8%,Phenomenon-Instance
港股恒指涨0.59%，瑞声大涨5%,Phenomenon-Instance
东阳光药飙近6%，六连扬,Parataxis
滔搏全年多赚5%，毛利率增0.3%,Parataxis
港股恒指跌1.23%，富智康大跌20%,Phenomenon-Instance
天誉置业5月5日回购50万股，耗资50万港币,Causality
爱德新能源5月18日回购50万股，耗资2万港币,Causality
五菱汽车午后升幅扩至逾52%，“地摊神车”接单量增,Parataxis
中交建现涨逾2%，破10天线,Supplement
瑞幸咖啡第二季度净亏损6.11亿元，同比扩大83.4%,Supplement
中国移动跌逾2%，4月移动业务户客增长大幅放慢,Parataxis
小米一季度业绩超预期，股价高开1%,Causality
精熙国际5月25日回购15万股，耗资8万港币,Causality
九兴控股上升6%，大摩首予增持投资评级,Causality
巨星医疗控股6月1日回购18万股，耗资21万港币,Causality
嘉里建设升逾10%，报20.15港元,Supplement
房企四巨头集体“闯关东”，但不再以开发住宅为主,Contrast
高盛上调小米集团目标价至14.3港元，重申买入评级,Parataxis
360旗下鲁大师挂牌上市，系中国首个硬件评测供应商,Supplement
中国软件国际升近10%，创1个月新高,Supplement
腾讯市值重上4万亿港元，成港股升市火车头,Supplement
合景泰富升近10%，报11.88港元,Supplement
创维集团涨近5%，首季纯利升近92%,Parataxis
蓝港互动升近16%，创1个月新高,Supplement
天能动力沽空报告不负责任胡乱猜测，将发布澄清公告,Inference
威高股份升近6%，创上市新高,Parataxis
智升集团升近38%，创52周新高,Supplement
中国旺旺升逾3%，暂连升2日,Parataxis
双重压力内房股集体受挫，融创万科跌3%,Phenomenon-Instance
中国星集团5月26日回购148万股，耗资259万港币,Causality
恒指涨1.2%，海底捞突破2000亿港元,Phenomenon-Instance
金沙中国升近3%，主动买盘57%,Parataxis
华润啤酒升近5%，创1个月新高,Supplement
中手游触底反弹，大涨逾15%,Degree
港华燃气升逾9%，创1个月新高,Supplement
中国抗体升近20%，创1个月新高,Supplement
紫金矿业下跌逾2%，创逾两个月新低,Supplement
时代中国中期多赚近35%，惟现随市跌约7%,Contrast
内房股抽升，旭辉控股涨近5%,Phenomenon-Instance
心动公司升近10%，创1个月新高,Supplement
兖州煤业5月18日回购420万股，耗资2575万港币,Causality
康师傅中期多赚15%，惟现跌逾6%,Contrast
微盟集团飙逾6%，创新高,Supplement
"台海核电""延期""的分红方案将实施，登记日为8月15日",Inference
港股升幅扩大至800点，港交所腾讯各扬3%,Phenomenon-Instance
网易启动在港公开招股，部分机构备足融资“弹药”,Parataxis
香港银行股走高，恒生飙逾2%,Phenomenon-Instance
康臣药业5月5日回购19万股，耗资76万港币,Causality
物管股全线上扬，中海物业涨逾3%,Phenomenon-Instance
南方能源连升5日，累涨近69%,Degree
6月实际使用外资1092.7亿元，同比增长8.5%,Supplement
国际油价创2个月高位，中国石油飙近5%，,Phenomenon-Instance
半导体股逆市造好，中芯国际上涨4%,Phenomenon-Instance
中天建设集团赴港递交招股书，曾于新三板挂牌,Parataxis
碧桂园服务升近2%，创上市新高,Supplement
恒指挑战二万七，内券股及保险股筑新升浪,Other
乐信第四季度净利润为1.26亿元，同比增长436%,Supplement
正通汽车中期净利下降33.8%，股价大跌11.7%,Causality
汽车股持续有吸纳，吉利汽车涨逾2%,Phenomenon-Instance
万洲国际上涨，逾近3%,Degree
中国恒大5月25日回购1208万股，耗资19243万港币,Causality
瑞声科技两连跌，现反弹近2%,Contrast
合景泰富升近8%，创上市新高,Supplement
华润置地升近3%，报30.15港元,Supplement
搜狗第二季度营收3.04亿美元，同比增长1%,Supplement
雅迪控股净利率持续下降，质量投诉高发,Parataxis
渣打涨近2%，收复50天线,Parataxis
三大原因致一季度亏损，美团未来经营或存新隐患,Inference
中芯国际盘中剧震，一度跌近7%,Parataxis
申洲国际升逾5%，暂连升3日,Parataxis
中国国航跌近2%，南方航空下跌1%,Other
团车网第二季度净营收2.035亿元，同比增长11.9%,Supplement
港股恒指跌0.15%，香港交易所跌3.58%,Phenomenon-Instance
大摩上调滔搏目标价至13.1港元，维持增持评级,Parataxis
绿景中国升近24%，创1个月新高,Supplement
中国金茂升近5%，暂连升2日,Degree
康宁医院下跌，累跌近32%,Degree
内银股普涨，建设银行上扬1%,Phenomenon-Instance
长和跌逾1%，涉资3.14亿港元,Supplement
大摩下调华润电力目标价至14.1港元，维持增持评级,Parataxis
NANYANGHOLD于5月26日回购0.2万股，耗资8万港币,Causality
鲁大师续下跌，两日累跌逾15%,Degree
中国移动第一季度营收1850亿元，应占利润同比降8.3%,Supplement
港铁遭惠誉降评级，现价下跌,Causality
央行一季度数据公布在即，信贷规模或超过5万亿元,Inference
敏实集团涨逾4%，获美银证券上调目标价,Causality
腾讯逆市上涨2%，上周共回购逾36万股,Parataxis
江南布衣昨日绩后持续受压，现跌逾9%,Parataxis
康基医疗引入7名基投，涉12.87亿,Supplement
雅高控股升近21%，创1个月新高,Supplement
特步涨近6%，获辉立首予目标价及评级,Causality
希玛眼科升近11%，创52周新高,Supplement
爱康医疗升逾4%，创上市新高,Parataxis
复星国际高开2.4%，上半年净利润同比增长11%,Parataxis
百威亚太再启招股，华润啤酒扬近1%,Phenomenon-Instance
易居企业升近12%，创1个月新高,Supplement
中芯国际飙升6%，拟于沪科创板上市募资发展新项目,Inference
阿里健康抽升逾3%，获大华继显上升23.5%目标价,Causality
中远海能跌逾4%，失守100天线,Supplement
中国智能现走高逾22%，五连升,Parataxis
康希诺逆市跌近11%，跌穿20天线,Degree
新奥能源逆市上涨，暂为最佳国指股,Parataxis
福森药业5月26日回购110万股，耗资371万港币,Causality
部委密集发声透底政策风向，重点培育先进制造业集群,Other
新东方第三财季净营收7.967亿美元，同比增长28.9%,Supplement
广汽领跌国指，暂三连跌,Parataxis
维信金科5月29日回购13万股，耗资55万港币,Causality
Lyft净亏4.635亿美元，同比扩大86%,Supplement
耐世特升逾9%，主动买盘62%,Parataxis
丽珠医药出售医疗器械业务，聚焦创新医药主业,Parataxis
众安在线下跌近6%，惟中期扭亏赚约9453万元,Contrast
精熙国际6月2日回购5万股，耗资3万港币,Causality
网易提交招股书，网易邮箱用户超10亿,Parataxis
鸿腾下跌2%，交银国际降评级至中性,Causality
康臣药业飙近9%，破50天及100天线,Supplement
腾讯概念股炒起，微盟反弹近1%,Phenomenon-Instance
复星医药近百亿商誉压顶，陈启宇任上猛增178倍,Other
晨讯科技5月26日回购402万股，耗资102万港币,Causality
恒指现穿头破脚，期指结算日料波动,Inference
中石油上涨3%，创一个月新高,Supplement
亚证地产5月7日回购18万股，耗资22万港币,Causality
东阳光药5月29日回购2万股，耗资80万港币,Causality
内需股随市向下，恒安国际跌近4%,Phenomenon-Instance
阿里影业全年亏损扩大，可能寻求外部融资,Inference
众安在线涨近2%，七连升,Parataxis
波司登上涨3%，创约九年高位,Supplement
中国铝业跌近3%，首三季纯利减少45%,Parataxis
信和置业涨2.63%，领涨蓝筹,Parataxis
新高教集团净利同比大增34%，公司股价大涨逾10%,Causality
中国星集团5月8日回购124万股，耗资217万港币,Causality
港股恒指涨1.87%，美团暴涨超8%,Phenomenon-Instance
汽车之家第二季度营收23亿元，同比增长23.5%,Supplement
中国有赞炒高逾7%，创逾2个月高位,Supplement
港华燃气涨逾2%，大摩料煤气或提私有化,Inference
心动公司升近11%，主动买盘50%,Parataxis
这只股5个月市值暴涨千亿，还有望与阿里同时纳入恒指,Inference
李宁上扬5%，破顶,Supplement
港口航运板块异动拉升，长航油运涨停,Phenomenon-Instance
猫眼娱乐升逾2%，获花旗首予买入评级,Causality
京东结盟快手，投资国美,Parataxis
现代牧业两日挫逾7%，现反弹约5%,Contrast
房天下第四财季营收8220万美元，下滑26.8%,Supplement
内房股抽升，新城发展升逾4%,Phenomenon-Instance
中银航租升近4%，曾破多条主要平均线,Parataxis
中移动续涨近1%，获中银国际升评级至买入,Causality
中石化跌逾3%，创1个月新低,Supplement
雅高控股升逾19%，主动买盘63%,Parataxis
